uri,cid,text,created_at,author_handle,author_did,keyword,search_query,collection_method,session_name,collected_at,lang,author_display_name,author_description,author_followers_count,author_following_count,author_posts_count,author_verified,author_created_at,author_avatar,author_banner,author_profile_fetched_at,author_account_age_days,author_posts_per_day,author_follower_following_ratio,author_influence_score,word_count,char_count,hashtag_count,mention_count,url_count,hashtags,mentions,urls,has_images,has_external_link,has_media,emotion_score,is_reply,content_analyzed_at,indexed_at,reply_count,repost_count,like_count
at://did:plc:h4zr6hg6gmsbislajamz4hxz/app.bsky.feed.post/3lz46tkmbog2b,bafyreibqwyyor2oe3da4q4s3zd2jzf6ttcagi6ibihit5xjsoyrtvxx26e,"Hello Mark 🌹
Your support saves us from hunger & thirst 🙏💔 Every donation brings hope to my family. Link in bio.",2025-09-18T10:56:03.181Z,baraa1230.bsky.social,did:plc:h4zr6hg6gmsbislajamz4hxz,food insecurity,,,session_20250918_065442,2025-09-18T10:56:39.844788+00:00,en,SHAMS AND GHINAA,"Hello, I am baraa from Gaza, a mather of two girls. I am trying to escape with them from the bombs. Hunger is following us everywhere. A small donation makes a big impact in my life and the life of my family.
https://gofund.me/87bf29455",0,1,13,False,2025-09-18T10:30:13.198Z,https://cdn.bsky.app/img/avatar/plain/did:plc:h4zr6hg6gmsbislajamz4hxz/bafkreihl5w7givd6penfzwt6oexhex42opujpcrexbjoasmaoymehpscha@jpeg,,2025-09-18T10:55:13.851403+00:00,0,0.0,0.0,0.0,22,112,0,0,0,[],[],[],False,False,False,1,True,2025-09-18T10:56:39.844759+00:00,,,,
at://did:plc:4cmkr7ixjochndy5pp7ehsvx/app.bsky.feed.post/3lz46tqffz22b,bafyreidj4dlqvgnmzzhw3jfoqdsi5xml7djzmfhxmlxirckdtqkj4agc5i,"Hello countbern.bsky.social 🌹
We are trapped in Gaza between pain, hunger, and despair, left to face a world that abandoned us… Your donation is the only light in this darkness, link in the pinned post or bio 💔",2025-09-18T10:56:09.447Z,ozbzb.bsky.social,did:plc:4cmkr7ixjochndy5pp7ehsvx,food insecurity,,,session_20250918_065442,2025-09-18T10:56:50.472151+00:00,en,Mahmoud From G@za 🍉🌹,,0,1,57,False,2025-09-18T09:14:33.197Z,https://cdn.bsky.app/img/avatar/plain/did:plc:4cmkr7ixjochndy5pp7ehsvx/bafkreifxjwkl576bwv2enmut5kd5pcxcwr2qro6js33ouej6cxsrk7r53e@jpeg,,2025-09-18T10:56:50.471931+00:00,0,0.0,0.0,0.0,38,210,0,0,0,[],[],[],False,False,False,0,True,2025-09-18T10:56:50.472106+00:00,,,,
at://did:plc:h4zr6hg6gmsbislajamz4hxz/app.bsky.feed.post/3lz46vnphmq2h,bafyreifp34bc5d2inq66en5lpwdxaipojwht7t6gzndpjlx4nnnr57pozu,"Hello tigertail13 🌹
Your support saves us from hunger & thirst 🙏💔 Every donation brings hope to my family. Link in bio.",2025-09-18T10:57:13.486Z,baraa1230.bsky.social,did:plc:h4zr6hg6gmsbislajamz4hxz,food insecurity,,,session_20250918_065442,2025-09-18T10:58:10.256878+00:00,en,SHAMS AND GHINAA,"Hello, I am baraa from Gaza, a mather of two girls. I am trying to escape with them from the bombs. Hunger is following us everywhere. A small donation makes a big impact in my life and the life of my family.
https://gofund.me/87bf29455",0,1,13,False,2025-09-18T10:30:13.198Z,https://cdn.bsky.app/img/avatar/plain/did:plc:h4zr6hg6gmsbislajamz4hxz/bafkreihl5w7givd6penfzwt6oexhex42opujpcrexbjoasmaoymehpscha@jpeg,,2025-09-18T10:55:13.851403+00:00,0,0.0,0.0,0.0,22,119,0,0,0,[],[],[],False,False,False,1,True,2025-09-18T10:58:10.256841+00:00,,,,
at://did:plc:ga22dnvwln4e2qjh56pmzpay/app.bsky.feed.post/3lz46vva7ac2w,bafyreiaqlpnlbxkqd42jatvcnr3vkn5kdo4mjg2au7i2chhiye576af6m4,Move the noodles I'm hungry all of a sudden,2025-09-18T10:57:21.741Z,miss-morningstar.bsky.social,did:plc:ga22dnvwln4e2qjh56pmzpay,food insecurity,,,session_20250918_065442,2025-09-18T10:58:27.550596+00:00,en,Ziggy 🔞🎧,"NSFW moaner ☆ 30s ☆ Australian

No rizz, just insane lore and a lil bit of autism on the side. 

Pfp - @brainrotspice.bsky.social

🚫MINORS D.N.I. Age indicator in bio or blocked🚫",795,346,5161,False,2024-10-16T23:30:17.608Z,https://cdn.bsky.app/img/avatar/plain/did:plc:ga22dnvwln4e2qjh56pmzpay/bafkreiaykaxzy2ik5g4qqu77uvrzer5uo6qagkyzaklcpnm7civsk7uyz4@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:ga22dnvwln4e2qjh56pmzpay/bafkreiakf5wtuabw5xmswh5jrj4kyjz6miyhv2e4uyyaw4fi7kr2kmiq3y@jpeg,2025-09-18T10:58:27.550408+00:00,336,15.360119047619047,2.2976878612716765,29.78,9,43,0,0,0,[],[],[],False,True,True,0,True,2025-09-18T10:58:27.550552+00:00,,,,
at://did:plc:iw7f7zll6xwb4ulmzjhgnrzg/app.bsky.feed.post/3lz46wjosuu2s,bafyreibsrv6vpnwoz75pumts2jqtgy37xpsimafuszvdbh7vxa7u76jacy,"There was that sound again--snap, then a footfall. She tried to whirl around as a dark form--Dear God--sprang with a splash from the darkness--grabbed her from behind, shoved her under the water.",2025-09-18T10:57:42.796946+00:00,mobiquotes.bsky.social,did:plc:iw7f7zll6xwb4ulmzjhgnrzg,food insecurity,,,session_20250918_065442,2025-09-18T10:58:52.390537+00:00,en,MobiQuotes,"Inspirational/Motivational Quotes
ΑΠΟΦΘΕΓΜΑΤΑ-ΓΝΩΜΙΚΑ",47,1,69885,False,2025-08-13T15:11:43.100Z,https://cdn.bsky.app/img/avatar/plain/did:plc:iw7f7zll6xwb4ulmzjhgnrzg/bafkreihknrvhajymu33ez6lsij7f243ituvyz7ufpaalgtq5thybzvqgsu@jpeg,,2025-09-18T10:58:52.390339+00:00,35,1996.7142857142858,47.0,16.82,32,195,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T10:58:52.390494+00:00,,,,
at://did:plc:u2o4uxx4a2brvxcbxic4gh3y/app.bsky.feed.post/3lz46wzznx22l,bafyreieg7dy6hwxnmyhxo3gtfdljl6yjbw7d26snekioylsz3iesrexzcq,"I was so geeked mid drawing i realized I was doing this with my finger. Anyway, Rumble sends u a snap idk- PFF #rumblevalveplug  #Valveplug",2025-09-18T10:58:00.318Z,cybrhckr.bsky.social,did:plc:u2o4uxx4a2brvxcbxic4gh3y,food insecurity,,,session_20250918_065442,2025-09-18T10:59:18.880910+00:00,en,Cybrstrz,"23 🇺🇸 🇲🇽  ♾️  He/Him🧙‍♂️she/her 

Dont listen to me im crazy

 just here posting my lazy art and photography mostly nsfw 🔞

Mdi",36,23,195,False,2025-02-28T17:39:33.644Z,https://cdn.bsky.app/img/avatar/plain/did:plc:u2o4uxx4a2brvxcbxic4gh3y/bafkreiaxgfa536rvv6ddk3taqu3vfoipv2yofgrq4h7s3pbnrmpehfwmnm@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:u2o4uxx4a2brvxcbxic4gh3y/bafkreid2qcnofrqati4vohdn6puxizf4ehvugekzqytexjtckbccbsw3cu@jpeg,2025-09-18T10:59:18.880719+00:00,201,0.9701492537313433,1.565217391304348,16.61,25,139,2,0,0,"['#rumblevalveplug', '#Valveplug']",[],[],True,False,True,0,False,2025-09-18T10:59:18.880867+00:00,,,,
at://did:plc:h4zr6hg6gmsbislajamz4hxz/app.bsky.feed.post/3lz46xis2st25,bafyreibcztva7kmiwcrjhyqizhwtrugjmnidd52ihofmddjd45p33q25om,"Hello Gondal 🌹
Your support saves us from hunger & thirst 🙏💔 Every donation brings hope to my family. Link in bio.",2025-09-18T10:58:15.505Z,baraa1230.bsky.social,did:plc:h4zr6hg6gmsbislajamz4hxz,food insecurity,,,session_20250918_065442,2025-09-18T10:59:32.697285+00:00,en,SHAMS AND GHINAA,"Hello, I am baraa from Gaza, a mather of two girls. I am trying to escape with them from the bombs. Hunger is following us everywhere. A small donation makes a big impact in my life and the life of my family.
https://gofund.me/87bf29455",0,1,13,False,2025-09-18T10:30:13.198Z,https://cdn.bsky.app/img/avatar/plain/did:plc:h4zr6hg6gmsbislajamz4hxz/bafkreihl5w7givd6penfzwt6oexhex42opujpcrexbjoasmaoymehpscha@jpeg,,2025-09-18T10:55:13.851403+00:00,0,0.0,0.0,0.0,22,114,0,0,0,[],[],[],False,False,False,1,True,2025-09-18T10:59:32.697257+00:00,,,,
at://did:plc:4qustgyuonc7nndqqw24g4en/app.bsky.feed.post/3lz46ykw2ik2c,bafyreie5t6vp2hxyjtreya4gum6hx73xag5lsnnbf4kzkdtdtpgwhhlxfa,"""Breakfast can wait... Unless you are truly hungry Mein Leibe. If that's the case I can fetch anything your heart desires.""

His arms encircled her, two-fingered hands placing pressure against her lower and middle back. It was a slightly possessive hold, not the gentler embrace he usually held-

~",2025-09-18T10:58:51.586Z,uncannyspiderman.bsky.social,did:plc:4qustgyuonc7nndqqw24g4en,food insecurity,,,session_20250918_065442,2025-09-18T11:00:11.394720+00:00,en,𝕿𝐡𝐞 𝖀𝐧𝐜𝐚𝐧𝐧𝐲 𝕾𝐩𝐢𝐝𝐞𝐫-𝕸𝐚𝐧,"𝕿𝐡𝐞 𝕾𝐩𝐞𝐜𝐭𝐚𝐜𝐮𝐥𝐚𝐫 𝕶𝐮𝐫𝐭 𝖂𝐚𝐠𝐧𝐞𝐫
Mun is 40+ | RP Parody Account
BBQ'd by #ᑢᕼᗩᖇ 🏳️‍⚧️
🚫Not a lewd/ERP account!🚫
Non-RP Accounts will be blocked.
I own no art posted!
#mvrp | #marvelrp | #roleplay  
#blueskyRP | #XMenRP | #SpiderverseRP",733,742,9808,False,2025-06-14T02:38:10.740Z,https://cdn.bsky.app/img/avatar/plain/did:plc:4qustgyuonc7nndqqw24g4en/bafkreigdgfwuzx6ddvwgkshyt7uqv6xke7d4ssm3krg7ln5vszra6k4eee@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:4qustgyuonc7nndqqw24g4en/bafkreifw67472qkdvqceu2ssvxugq3y4s4ekrsuuxtpg2wgpgyulg7dx4a@jpeg,2025-09-18T11:00:11.394512+00:00,96,102.16666666666667,0.9878706199460916,29.03,49,298,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T11:00:11.394677+00:00,,,,
at://did:plc:2u5y7qq2gl72jzcbuc7rxwsh/app.bsky.feed.post/3lz46zauzmc2w,bafyreiejnmoumvfrgdgzhyocxhbmhdsp5oksrkhpkm744qyiqoglneh564,Hope Trump had enough food to stuff his mouth while millions lost SNAP benefits.,2025-09-18T10:59:14.621Z,stubuc.bsky.social,did:plc:2u5y7qq2gl72jzcbuc7rxwsh,food insecurity,"""SNAP benefits""",search_api,demo_search_test,2025-09-18T14:29:12.672557+00:00,en,,,4,7,101,False,2024-11-18T11:57:40.948Z,https://cdn.bsky.app/img/avatar/plain/did:plc:2u5y7qq2gl72jzcbuc7rxwsh/bafkreiftd52vhiklccpaocc4fn5lxisfmqhdwyc4ddcgx4y7zqtmismvwi@jpeg,,2025-09-18T14:29:12.672462+00:00,304,0.33223684210526316,0.5714285714285714,7.19,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:29:12.672550+00:00,2025-09-18T10:59:15.206Z,0.0,0.0,0.0
at://did:plc:kquhd3wufw2iimf6ih4vc4jr/app.bsky.feed.post/3lz47msqgks2x,bafyreic6hbe6wzvfd7c3ze2kbhbzc5ccpbwudekqz3dzsstes2m4hop43e,"Why are you surprised at what happened to Jimmy Kimmel?

Have you not been paying attention to the xenophobia occurring in this country?

Or how about all the federal workers fired?

Medicaid and SNAP benefits cut? 

Women’s rights at stake?

The Occupation of American cities?",2025-09-18T11:10:10.879Z,moonwitch99.bsky.social,did:plc:kquhd3wufw2iimf6ih4vc4jr,food insecurity,"""SNAP benefits""",search_api,demo_search_test,2025-09-18T14:29:12.508687+00:00,en,Linda Diaz,"#LatineHeritageMonth
🇺🇸🇲🇽🇵🇷🇱🇧
Chicago
#InternationalRelations
#History
#Education
Mom is a retired teacher. 
#PoliticalScience
#Law
#Health
The only thing I have in common with SC Chief Justice John Roberts. #Epilepsy Late bloomers in our 30s. #Genetics",6688,3453,6308,False,2025-03-08T10:51:04.141Z,https://cdn.bsky.app/img/avatar/plain/did:plc:kquhd3wufw2iimf6ih4vc4jr/bafkreigbf35kuar5zqwyzdjeddsysury7hkhpsrcmaz7arpawjhzaz3mla@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:kquhd3wufw2iimf6ih4vc4jr/bafkreih2ivbvg246kecajachubh3iolhxheqc3g6h42zgmefsc7tjntosm@jpeg,2025-09-18T14:29:12.508594+00:00,194,32.51546391752577,1.9368664929047206,43.55,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:29:12.508679+00:00,2025-09-18T11:10:11.504Z,0.0,0.0,1.0
at://did:plc:hknropyffx53rtlmk5t4l54x/app.bsky.feed.post/3lz4b5h5wwk2c,bafyreiey5f3cr7drlakma6vnytc42c2nm2dbrkkwdjthn65tdlb4g5b4ha,"A reminder about our regular food pop-ups at The Peel, Brunswick Estate, and Finsbury Estate.

Thank you to Neighbourly, City Harvest and Pret A Manger for all your generous support.
#ThePeel #ec1 #clerkenwell #Islington #foodinsecurity #costoflivingcrisis",2025-09-18T11:37:22.879Z,thepeelec1.bsky.social,did:plc:hknropyffx53rtlmk5t4l54x,food insecurity,#foodinsecurity,search_api,demo_search_test,2025-09-18T14:29:06.982798+00:00,en,The Peel,"Community Hub for Clerkenwell, providing a range of activities for all sections of the community. Sign up to our newsletter: https://bit.ly/ThePeelNews
thepeel.org.uk",53,48,175,False,2025-01-10T18:40:23.843Z,https://cdn.bsky.app/img/avatar/plain/did:plc:hknropyffx53rtlmk5t4l54x/bafkreigfmsa2c4cmigtgetr2fxqolcuymqhwkcmdk7b66pdutccwvzowya@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:hknropyffx53rtlmk5t4l54x/bafkreidzo4ste6u2sxk7vuyslcto2dodpmcxj345vp36lqqbcsaw64d7na@jpeg,2025-09-18T14:29:06.982702+00:00,250,0.7,1.1041666666666667,18.84,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:29:06.982789+00:00,2025-09-18T11:37:34.606Z,0.0,0.0,0.0
at://did:plc:otsgesppiccy5t3xglboh72h/app.bsky.feed.post/3lz4blejti22y,bafyreiasbcejlvdmsdtu62vdtxa2h4vvx3kixtugybvqypslpawxtgoauu,"One unexpected bill can wipe out a food budget. This winter, families face impossible choices: heat or eat. NPFB’s Cash First support gives dignity & control. You can make a difference—donate or get involved. ⚡🔥#CashFirst #FoodInsecurity #EndPoverty",2025-09-18T11:45:09.908Z,npfoodbank.bsky.social,did:plc:otsgesppiccy5t3xglboh72h,food insecurity,#foodinsecurity,search_api,demo_search_test,2025-09-18T14:29:06.821039+00:00,en,North Paddington Foodbank,"💷 Westminster’s largest food aid charity and UK’s first #CashFirst food bank
💜 Fighting food insecurity through aid, advocacy & community
👇 Support us

🔗 https://linktr.ee/northpaddingtonfoodbank?fbclid=PAZXh0bgNhZW0CMTEAAaawcubA1ymwokfBSXWd5",592,1593,165,False,2024-11-26T12:53:16.443Z,https://cdn.bsky.app/img/avatar/plain/did:plc:otsgesppiccy5t3xglboh72h/bafkreih6nza2i2chx5adlar74mvvgdbk25z4latpszue6mccnxu2brtdhy@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:otsgesppiccy5t3xglboh72h/bafkreifwspjjv4j3cdvcjvjmjpj6uohi2isqveeoyttnsc5bnoc2bq2bya@jpeg,2025-09-18T14:29:06.820932+00:00,296,0.5574324324324325,0.3716258631512869,45.67,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:29:06.821031+00:00,2025-09-18T11:45:12.909Z,0.0,0.0,0.0
at://did:plc:exgblb25mllb7gyfxs73vcp3/app.bsky.feed.post/3lz4c3j3knk23,bafyreidrfpaovhs73blgwwuylfurgu7wg5mzwzbrx34tdk3mmbirqzxpo4,Like one of the first things that Joe Biden did was sign an executive order raising my snap benefits. All I’m seeing from labour is cut cut cut cut cut.,2025-09-18T11:54:11.559Z,energetic-nova.bsky.social,did:plc:exgblb25mllb7gyfxs73vcp3,food insecurity,"""SNAP benefits""",search_api,demo_search_test,2025-09-18T14:29:12.346871+00:00,en,Energetic Nova,"I frustrate easily but I’m sincere. 

Special interests: Democratic party and Vampires

SW Washington

Mentally ill disabled PDA Autistic adhd and sleep disordered on SSI. Bi married 🏳️‍⚧️. 

Watching movies on Tubi. Mostly love horror movies",2697,1379,108574,False,2023-08-18T21:35:41.564Z,https://cdn.bsky.app/img/avatar/plain/did:plc:exgblb25mllb7gyfxs73vcp3/bafkreicklyrgmj36cnve4lqn7lvdbdrm7uwrbeoxck4biob7x2brnzkkia@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:exgblb25mllb7gyfxs73vcp3/bafkreid72gacmyy3htcp6svntsre2wotkokt2xlh2yivwvre5meqlz5bbu@jpeg,2025-09-18T14:29:12.346772+00:00,761,142.67279894875165,1.9557650471356056,34.43,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:29:12.346861+00:00,2025-09-18T11:54:12.403Z,0.0,0.0,0.0
at://did:plc:tuaojqo7eu4n4y5onnfrdkwz/app.bsky.feed.post/3lz4chp23b42r,bafyreiayrxbnktpmc4exfjmykqizg5rcz4ocpm7o7b5alkmizymalrmx7y,"Hungry? Mills River Restaurant serves all-day breakfast, hearty lunches, & dinners with that homestyle touch you crave. Stop in for comfort food done right! 
#MillsRiverNC #ComfortFood #IBN
incredibletowns.com/directory/mi...",2025-09-18T12:00:59.487Z,incredibletownswnc.bsky.social,did:plc:tuaojqo7eu4n4y5onnfrdkwz,food insecurity,,,comprehensive_30min,2025-09-18T12:01:09.552037+00:00,en,,,80,9,2481,False,2025-01-03T11:00:33.148Z,https://cdn.bsky.app/img/avatar/plain/did:plc:tuaojqo7eu4n4y5onnfrdkwz/bafkreiaisejmji2jducomepcy2vzyq2h2c6msdp6hfqdfsxzt5aw4ayzlq@jpeg,,2025-09-18T12:01:09.551650+00:00,258,9.616279069767442,8.88888888888889,19.25,28,225,3,0,0,"['#MillsRiverNC', '#ComfortFood', '#IBN']",[],[],False,True,True,0,False,2025-09-18T12:01:09.552000+00:00,,,,
at://did:plc:h4zr6hg6gmsbislajamz4hxz/app.bsky.feed.post/3lz4ci7mpav2r,bafyreihls42flez5ckz2qj5yovzmckoi6ib7pq2as6wak6vgpqcay3uaey,"Hello Pere 🌹
Your support saves us from hunger & thirst 🙏💔 Every donation brings hope to my family. Link in bio.",2025-09-18T12:01:17.518Z,baraa1230.bsky.social,did:plc:h4zr6hg6gmsbislajamz4hxz,food insecurity,,,comprehensive_30min,2025-09-18T12:01:52.302887+00:00,en,SHAMS AND GHINAA,"Hello, I am baraa from Gaza, a mather of two girls. I am trying to escape with them from the bombs. Hunger is following us everywhere. A small donation makes a big impact in my life and the life of my family.
https://gofund.me/87bf29455",1,1,77,False,2025-09-18T10:30:13.198Z,https://cdn.bsky.app/img/avatar/plain/did:plc:h4zr6hg6gmsbislajamz4hxz/bafkreihl5w7givd6penfzwt6oexhex42opujpcrexbjoasmaoymehpscha@jpeg,,2025-09-18T12:01:52.302674+00:00,0,0.0,1.0,3.08,22,112,0,0,0,[],[],[],False,False,False,1,True,2025-09-18T12:01:52.302842+00:00,,,,
at://did:plc:lvze76teogglngwrpwoqti3v/app.bsky.feed.post/3lz4cj6qdxs2t,bafyreieiuopa5h2cla6ipw4eh67l4ffpl2bwcavza7lls6u32lefuxtaim,"@garyrae.bsky.social
Sorry to message you, but northern Gaza is being destroyed. We don’t know where to flee. My children are hungry, food is scarce, and prices are high. We need a tent for shelter. Please, any help, even small, can save lives.",2025-09-18T12:01:50.468Z,doaakiid6.bsky.social,did:plc:lvze76teogglngwrpwoqti3v,food insecurity,,,comprehensive_30min,2025-09-18T12:03:13.254765+00:00,en,Doaa Family Gaza 🇵🇸 🍉,,0,11,69,False,2025-09-17T21:32:58.597Z,https://cdn.bsky.app/img/avatar/plain/did:plc:lvze76teogglngwrpwoqti3v/bafkreifclak6zjxodqxpe6c44gzazwojipgkwjmb2wnntvdwes6tevam6q@jpeg,,2025-09-18T12:03:13.254683+00:00,0,0.0,0.0,0.0,42,244,0,1,0,[],['@garyrae.bsky.social'],[],False,False,False,2,False,2025-09-18T12:03:13.254748+00:00,,,,
at://did:plc:4cmkr7ixjochndy5pp7ehsvx/app.bsky.feed.post/3lz4dh3fs4j27,bafyreih6e3nhhmd6fckal7rmi4e3kejrk73bvlh3az5vq62vxx2jcvdiia,"Hello Will 🌹
Among the ruins of Gaza, we live with fear, hunger, and thirst, neglected by the whole world… Your small donation could plant hope in hearts exhausted by pain, link in the pinned post or bio 💔",2025-09-18T12:18:33.494Z,ozbzb.bsky.social,did:plc:4cmkr7ixjochndy5pp7ehsvx,food insecurity,,,append_test_20min,2025-09-18T12:19:16.088713+00:00,en,Mahmoud From G@za 🍉🌹,,0,1,110,False,2025-09-18T09:14:33.197Z,https://cdn.bsky.app/img/avatar/plain/did:plc:4cmkr7ixjochndy5pp7ehsvx/bafkreifxjwkl576bwv2enmut5kd5pcxcwr2qro6js33ouej6cxsrk7r53e@jpeg,,2025-09-18T12:19:16.088434+00:00,0,0.0,0.0,0.0,39,205,0,0,0,[],[],[],False,False,False,0,True,2025-09-18T12:19:16.088643+00:00,,,,
at://did:plc:3435wvoafs6t6ch3xyq5pbtn/app.bsky.feed.post/3lz4dhcjhyc2x,bafyreigxkjmdovj6s224euoawweqzxczbhukgm4iczrik42iemx5vp2ifu,"Lustful hungry vamp
Comm 4 @covenofthenight.bsky.social",2025-09-18T12:18:41.054Z,moxxypox.bsky.social,did:plc:3435wvoafs6t6ch3xyq5pbtn,food insecurity,,,append_test_20min,2025-09-18T12:20:18.189165+00:00,en,Moxxy🔞,🇵🇭 Sexy Goth bitches in the Area,641,32,24,False,2024-10-19T09:27:03.805Z,https://cdn.bsky.app/img/avatar/plain/did:plc:3435wvoafs6t6ch3xyq5pbtn/bafkreihozqjsggwt4lrfqy4oso2tubkwysbezvr4v5dm7tzwadpp45xbfq@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:3435wvoafs6t6ch3xyq5pbtn/bafkreiev43mardgibh3juiddeicdhcy5qmh7ze4nuff5hyhmaykd6l65ta@jpeg,2025-09-18T12:20:18.189008+00:00,334,0.0718562874251497,20.03125,78.08,6,55,0,1,0,[],['@covenofthenight.bsky.social'],[],True,False,True,0,False,2025-09-18T12:20:18.189127+00:00,,,,
at://did:plc:yaplvw2cjw36wha3mqwcu2kl/app.bsky.feed.post/3lz4dhjt5jk2g,bafyreidlurhvacsi2a3owx5tgdy4w32y3hfnnnpk2w3qgt32vxdpeee2ne,I will snap or heavy grit sand off these ones and superglue them to the new bases.,2025-09-18T12:18:48.721Z,delaneyking.bsky.social,did:plc:yaplvw2cjw36wha3mqwcu2kl,food insecurity,,,append_test_20min,2025-09-18T12:20:21.284262+00:00,en,Delaney King (She/Her/Whomst),"Senior videogame tech artist /art director. 
Unreal Tournament 04, Dragonage, D&D Online, God of War: Chains of Olympus, Stellaris, Civ IV + more.

Your brain is lying to you.  Your friends actually do want to know you are depressed.

Www.delaneyking.com",10742,802,16731,False,2023-06-25T07:13:43.869Z,https://cdn.bsky.app/img/avatar/plain/did:plc:yaplvw2cjw36wha3mqwcu2kl/bafkreig6umx4gupffqvhrbtdamcgr2r4tmm72rzbn4ovy2inj7uptoi3gq@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:yaplvw2cjw36wha3mqwcu2kl/bafkreic2umdzmlwjjnbyvlyjowle5qicamloqo5vh32gqs2dj2alaqaqqi@jpeg,2025-09-18T12:20:21.284138+00:00,816,20.503676470588236,13.394014962593516,43.52,17,82,0,0,0,[],[],[],True,False,True,0,True,2025-09-18T12:20:21.284236+00:00,,,,
at://did:plc:h4zr6hg6gmsbislajamz4hxz/app.bsky.feed.post/3lz4dhm427j2g,bafyreib3vbc7z4vkst5fje2pnstsyl3u6m6cnmy7hcoresuzuok7aykyzu,"Hello zhivagobailey.bsky.social 🌹
Your support saves us from hunger & thirst 🙏💔 Every donation brings hope to my family. Link in bio.",2025-09-18T12:18:50.768Z,baraa1230.bsky.social,did:plc:h4zr6hg6gmsbislajamz4hxz,food insecurity,,,append_test_20min,2025-09-18T12:19:57.458869+00:00,en,SHAMS AND GHINAA,"Hello, I am baraa from Gaza, a mather of two girls. I am trying to escape with them from the bombs. Hunger is following us everywhere. A small donation makes a big impact in my life and the life of my family.
https://gofund.me/87bf29455",1,1,95,False,2025-09-18T10:30:13.198Z,https://cdn.bsky.app/img/avatar/plain/did:plc:h4zr6hg6gmsbislajamz4hxz/bafkreihl5w7givd6penfzwt6oexhex42opujpcrexbjoasmaoymehpscha@jpeg,,2025-09-18T12:19:57.458700+00:00,0,0.0,1.0,3.06,22,133,0,0,0,[],[],[],False,False,False,1,True,2025-09-18T12:19:57.458835+00:00,,,,
at://did:plc:nfawg7nx3s5ikjvllthsguyp/app.bsky.feed.post/3lz4dhx464c22,bafyreibt4ynkzrzv2ewqh4ycgm4c6jqtvugqfgakqfm2p32fgi5yd226mq,"nicht wirklich, ich müsste zum supermarkt gehn, aber ich geh lieber schwimmen, damit ich noch mehr hunger bekomme",2025-09-18T12:19:02.654Z,aurignacien.bsky.social,did:plc:nfawg7nx3s5ikjvllthsguyp,food insecurity,,,append_test_20min,2025-09-18T12:20:34.672502+00:00,de,aurignacien,"""my secret weapon is secret""",153,137,10478,False,2024-01-11T14:20:29.361Z,https://cdn.bsky.app/img/avatar/plain/did:plc:nfawg7nx3s5ikjvllthsguyp/bafkreiedd75t6ikjjnnrsftw2wt23todnrnyxd7gejiwo4364wfyufhf64@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:nfawg7nx3s5ikjvllthsguyp/bafkreif6vun4slcvtijewekdmyvs22asgxz32s6bjxya4edzzv6iahcsqm@jpeg,2025-09-18T12:20:34.672238+00:00,615,17.03739837398374,1.1167883211678833,21.95,18,113,0,0,0,[],[],[],False,False,False,0,True,2025-09-18T12:20:34.672466+00:00,,,,
at://did:plc:laqezrk6uhd5fdajq2icwbgh/app.bsky.feed.post/3lz4e7dnc4c26,bafyreigbfsacyisknuentuzgsik6bmwno33cbnqs372bu7ya2k7io4ziwu,"Every day without support means new hunger or new fear for my family.💔

Your donation today is not just help — it is saving the life of an entire family.

Share or donate now...You can make a real difference in our day.🙏",2025-09-18T12:32:07.548Z,naima288.bsky.social,did:plc:laqezrk6uhd5fdajq2icwbgh,food insecurity,,,append_test_20min,2025-09-18T12:19:05.438235+00:00,en,𝑛𝑎𝑒𝑒𝑚𝑎 𓂆⁩ 🇵🇸,"naeema, 22 years old.
I love photography and drawing, and I studied journalism.
Support my family’s and my journey to rebuild.🇵🇸🫒

 🔗 gofund.me/3cd51283",61,270,61,False,2025-08-22T14:06:20.198Z,https://cdn.bsky.app/img/avatar/plain/did:plc:laqezrk6uhd5fdajq2icwbgh/bafkreidcymrtq6frjwgacaqcuylvup6q4tz3s2mum5jd4frq6jkk7f75ce@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:laqezrk6uhd5fdajq2icwbgh/bafkreielcjsomwhv6xjdc365afw7udntfmju7iinuddqouzwxgwem2f4hm@jpeg,2025-09-18T12:19:05.438099+00:00,26,2.3461538461538463,0.22592592592592592,22.92,42,220,0,0,0,[],[],[],False,False,False,2,False,2025-09-18T12:19:05.438210+00:00,,,,
